재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)	4,440,098,071	10,877,627,434	4,627,913,678	14,139,319,779		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	122,239,442,508	370,602,625,721	143,697,228,272	451,147,258,755		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)에 대한 매출원가	106,582,697,996	327,893,589,586	133,295,507,536	412,156,694,438		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromConstruction	   공사매출원가	9,833,529,297	27,914,106,062	4,240,340,501	20,010,744,228		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesProcession	   임가공매출원가	92,599,989	256,803,355	68,001,451	183,962,726		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가	5,730,615,226	14,538,126,718	6,093,378,784	18,795,857,363		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	11,884,668,059	47,913,008,685	23,443,234,621	63,711,273,781		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	10,399,481,735	32,741,526,859	11,753,692,492	39,048,791,630		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	1,485,186,324	15,171,481,826	11,689,542,129	24,662,482,151		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	260,068,740	701,985,061	133,290,875	657,674,377		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	468,573,012	1,464,966,764	501,972,707	1,160,046,888		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	entity00172680_udf_IS_2017111216719135_IncomeStatementAbstract	관계기업에 대한 지분법손익	-53,632,529	891,562,494	-53,475,607	977,372,060		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	entity00172680_udf_IS_202081217911813_IncomeStatementAbstract	종속기업투자주식처분이익				239,859,957		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	entity00172680_udf_IS_202081217915234_IncomeStatementAbstract	관계기업투자주식처분이익	200,000,000	199,854,768				
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	504,512,276	5,236,765,189	2,770,281,353	6,495,595,899		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	2,471,142,349	5,947,437,065	1,597,127,557	5,376,486,348		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-543,580,550	14,789,245,509	12,440,538,486	26,496,451,208		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	73,028,477	4,050,501,482	3,243,927,763	10,816,575,565		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	-616,609,027	10,738,744,027	9,196,610,723	15,679,875,643		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)				-60,303,598		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-616,609,027	10,738,744,027	9,196,610,723	15,619,572,045		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-21,890,614	6,787,922,759	6,136,190,110	10,812,391,050		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-594,718,413	3,950,821,268	3,060,420,613	4,807,180,995		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		132	119	210		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		132	119	210		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	1,297,539,663,426	3,827,816,097,500	1,430,378,304,044	4,300,178,527,367		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,139,404,010,302	3,370,864,498,413	1,297,492,897,814	3,876,599,502,795		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	158,135,653,124	456,951,599,087	132,885,406,230	423,579,024,572		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와 관리비	72,455,835,651	215,302,277,472	76,180,560,183	239,369,061,103		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	85,679,817,473	241,649,321,615	56,704,846,047	184,209,963,469		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	13,507,783,419	43,625,980,670	12,693,699,796	38,873,903,100		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	9,082,833,936	51,567,515,310	18,708,549,847	68,574,534,811		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	9,417,546,981	28,674,434,944	7,752,126,051	28,588,343,653		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	21,440,721,593	110,655,268,812	66,963,074,579	157,911,805,058		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	entity00114792_udf_IS_201711821418750_IncomeStatementAbstract	관계기업 및 공동기업투자 이익(손실)	-16,692,894,581	-126,711,118,338	-54,061,512,859	-54,411,920,408		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	61,388,697,763	25,015,834,769	-62,582,465,391	-29,226,050,055		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	24,342,707,090	46,534,376,620	-2,481,245,668	9,530,746,865		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	37,045,990,673	-21,518,541,851	-60,101,219,723	-38,756,796,920		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	36,538,148,832	-21,497,290,751	-60,147,599,030	-35,636,538,773		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	507,841,841	-21,251,100	46,379,307	-3,120,258,147		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	395	-231	-636	-377		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	395	-231	-636	-377		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	147,231,221,321	436,020,453,311	123,289,381,956	377,030,331,620		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	132,689,340,564	387,858,944,956	112,762,314,754	341,328,007,291		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	14,541,880,757	48,161,508,355	10,527,067,202	35,702,324,329		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	16,934,123,173	49,535,087,852	19,550,365,458	51,015,772,158		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_MiscellaneousExpenses	   판매및관리비용	16,839,143,044	49,416,238,094	16,048,303,479	46,451,384,034		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_ImpairmentLossRecoveryOfAccountsReceivables	   수취채권손상차손	94,980,129	118,849,758	3,502,061,979	4,564,388,124		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-2,392,242,416	-1,373,579,497	-9,023,298,256	-15,313,447,829		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	4,065,706,483	17,484,942,391	4,305,514,641	15,297,876,842		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	682,858,405	7,036,086,268	996,825,047	2,976,103,553		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	1,358,944,776	2,778,925,207	904,189,078	1,981,807,969		
